name,nameFull,class,pond,date,depth,freq,Name,
425-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\425-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0782_3.png,
426-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\426-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0783_3.png,
428-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\428-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0784_3.png,
429-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\429-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0785_3.png,
432-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\432-3.bmp",3,NA,NA,80 mm,8.0 MHz,0786_3.png,
434-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\434-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0787_3.png,
435-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\435-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0788_3.png,
439-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\439-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0789_3.png,
446-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\446-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0790_3.png,
447-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\447-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0791_3.png,
453-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\453-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0792_3.png,
456-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\456-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0793_3.png,
457-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\457-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0794_3.png,
463-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\463-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0795_3.png,
464-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\464-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0796_3.png,
467-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\467-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0797_3.png,
469-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\469-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0798_3.png,
472-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\472-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0799_3.png,
473-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\473-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0800_3.png,
475-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\475-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0801_3.png,
476-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\476-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0802_3.png,
477-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\477-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0803_3.png,
479-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\479-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0804_3.png,
480-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\480-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0805_3.png,
482-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\482-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0806_3.png,
485-3.bmp,"3 (146 images)\Mar 13, 2009 (55 images)\485-3.bmp",3,NA,03-13-09,80 mm,8.0 MHz,0807_3.png,
044-4.bmp,4 (90 images)\Baxter 051802 (11 images)\044-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0808_4.png,
045-4.bmp,4 (90 images)\Baxter 051802 (11 images)\045-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0809_4.png,
049-4.bmp,4 (90 images)\Baxter 051802 (11 images)\049-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0810_4.png,
061-4.5.bmp,4 (90 images)\Baxter 051802 (11 images)\061-4.5.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0811_4.png,
067-4.bmp,4 (90 images)\Baxter 051802 (11 images)\067-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0812_4.png,
070-4.bmp,4 (90 images)\Baxter 051802 (11 images)\070-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0813_4.png,
073-4.bmp,4 (90 images)\Baxter 051802 (11 images)\073-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0814_4.png,
087-4.bmp,4 (90 images)\Baxter 051802 (11 images)\087-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0815_4.png,
095-4.bmp,4 (90 images)\Baxter 051802 (11 images)\095-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0816_4.png,
096-4.bmp,4 (90 images)\Baxter 051802 (11 images)\096-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0817_4.png,
107-4.bmp,4 (90 images)\Baxter 051802 (11 images)\107-4.bmp,4,NA,06-18-08,80 mm,8.0 MHz,0818_4.png,
006.bmp,4 (90 images)\Baxter5acrePond 2008 (3 images)\006.bmp,4,Baxter5acrePond,05-16-08,80 mm,8.0 MHz,0819_4.png,
010.bmp,4 (90 images)\Baxter5acrePond 2008 (3 images)\010.bmp,4,Baxter5acrePond,05-16-08,80 mm,8.0 MHz,0820_4.png,
013.bmp,4 (90 images)\Baxter5acrePond 2008 (3 images)\013.bmp,4,Baxter5acrePond,05-16-08,80 mm,8.0 MHz,0821_4.png,
008-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\008-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0822_4.png,
013-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\013-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0823_4.png,
015-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\015-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0824_4.png,
024-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\024-4.bmp,4,BaxterControlPond,NA,80 mm,8.0 MHz,0825_4.png,
027-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\027-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0826_4.png,
032-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\032-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0827_4.png,
036-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\036-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0828_4.png,
047-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\047-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0829_4.png,
063-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\063-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0830_4.png,
064-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\064-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0831_4.png,
068-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\068-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0832_4.png,
076-4.bmp,4 (90 images)\BaxterControlPond 2008 (12 images)\076-4.bmp,4,BaxterControlPond,05-16-08,80 mm,8.0 MHz,0833_4.png,
008.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\008.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0834_4.png,
013.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\013.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0835_4.png,
046.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\046.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0836_4.png,
053.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\053.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0837_4.png,
055.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\055.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0838_4.png,
063.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\063.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0839_4.png,
069.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\069.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0840_4.png,
078.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\078.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0841_4.png,
085.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\085.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0842_4.png,
086.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\086.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0843_4.png,
104.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\104.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0844_4.png,
105.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\105.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0845_4.png,
114.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\114.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0846_4.png,
122.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\122.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0847_4.png,
123.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\123.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0848_4.png,
125.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\125.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0849_4.png,
126.bmp,4 (90 images)\BaxterPond41 2008 (17 images)\126.bmp,4,BaxterPond41,06-17-08,80 mm,8.0 MHz,0850_4.png,
14-4.bmp,4 (90 images)\PondG7 2008 (3 images)\14-4.bmp,4,G7,06-02-08,80 mm,8.0 MHz,0851_4.png,
26-4.bmp,4 (90 images)\PondG7 2008 (3 images)\26-4.bmp,4,G7,06-02-08,80 mm,8.0 MHz,0852_4.png,
28-4.bmp,4 (90 images)\PondG7 2008 (3 images)\28-4.bmp,4,G7,06-02-08,80 mm,8.0 MHz,0853_4.png,
001-5.bmp,5 (190 images)\Baxter051808 (81 images)\001-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0854_5.png,
002-5.bmp,5 (190 images)\Baxter051808 (81 images)\002-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0855_5.png,
003-5.bmp,5 (190 images)\Baxter051808 (81 images)\003-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0856_5.png,
004-5.bmp,5 (190 images)\Baxter051808 (81 images)\004-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0857_5.png,
005-5.bmp,5 (190 images)\Baxter051808 (81 images)\005-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0858_5.png,
006-5.bmp,5 (190 images)\Baxter051808 (81 images)\006-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0859_5.png,
007-5.bmp,5 (190 images)\Baxter051808 (81 images)\007-5.bmp,5,NA,NA,80 mm,8.0 MHz,0860_5.png,
008-5.bmp,5 (190 images)\Baxter051808 (81 images)\008-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0861_5.png,
009-5.bmp,5 (190 images)\Baxter051808 (81 images)\009-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0862_5.png,
010-5.bmp,5 (190 images)\Baxter051808 (81 images)\010-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0863_5.png,
011-5.bmp,5 (190 images)\Baxter051808 (81 images)\011-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0864_5.png,
013-5.bmp,5 (190 images)\Baxter051808 (81 images)\013-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0865_5.png,
016-5.bmp,5 (190 images)\Baxter051808 (81 images)\016-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0866_5.png,
017-5.bmp,5 (190 images)\Baxter051808 (81 images)\017-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0867_5.png,
018-5.bmp,5 (190 images)\Baxter051808 (81 images)\018-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0868_5.png,
019-5.bmp,5 (190 images)\Baxter051808 (81 images)\019-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0869_5.png,
020-5.bmp,5 (190 images)\Baxter051808 (81 images)\020-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0870_5.png,
021-5.bmp,5 (190 images)\Baxter051808 (81 images)\021-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0871_5.png,
022-5.bmp,5 (190 images)\Baxter051808 (81 images)\022-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0872_5.png,
024-5.bmp,5 (190 images)\Baxter051808 (81 images)\024-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0873_5.png,
026-5.bmp,5 (190 images)\Baxter051808 (81 images)\026-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0874_5.png,
027-5.bmp,5 (190 images)\Baxter051808 (81 images)\027-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0875_5.png,
029-5.bmp,5 (190 images)\Baxter051808 (81 images)\029-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0876_5.png,
030-5.bmp,5 (190 images)\Baxter051808 (81 images)\030-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0877_5.png,
032-5.bmp,5 (190 images)\Baxter051808 (81 images)\032-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0878_5.png,
033-5.bmp,5 (190 images)\Baxter051808 (81 images)\033-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0879_5.png,
034-5.bmp,5 (190 images)\Baxter051808 (81 images)\034-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0880_5.png,
037-5.bmp,5 (190 images)\Baxter051808 (81 images)\037-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0881_5.png,
038-5.bmp,5 (190 images)\Baxter051808 (81 images)\038-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0882_5.png,
039-5.bmp,5 (190 images)\Baxter051808 (81 images)\039-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0883_5.png,
040-5.bmp,5 (190 images)\Baxter051808 (81 images)\040-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0884_5.png,
041-5.bmp,5 (190 images)\Baxter051808 (81 images)\041-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0885_5.png,
042-5.bmp,5 (190 images)\Baxter051808 (81 images)\042-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0886_5.png,
043-5.bmp,5 (190 images)\Baxter051808 (81 images)\043-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0887_5.png,
046-5.bmp,5 (190 images)\Baxter051808 (81 images)\046-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0888_5.png,
048-5.bmp,5 (190 images)\Baxter051808 (81 images)\048-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0889_5.png,
050-5.bmp,5 (190 images)\Baxter051808 (81 images)\050-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0890_5.png,
051-5.bmp,5 (190 images)\Baxter051808 (81 images)\051-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0891_5.png,
052-5.bmp,5 (190 images)\Baxter051808 (81 images)\052-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0892_5.png,
053-5.bmp,5 (190 images)\Baxter051808 (81 images)\053-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0893_5.png,
054-5.bmp,5 (190 images)\Baxter051808 (81 images)\054-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0894_5.png,
055-5.bmp,5 (190 images)\Baxter051808 (81 images)\055-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0895_5.png,
056-5.bmp,5 (190 images)\Baxter051808 (81 images)\056-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0896_5.png,
058-5.bmp,5 (190 images)\Baxter051808 (81 images)\058-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0897_5.png,
059-5.bmp,5 (190 images)\Baxter051808 (81 images)\059-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0898_5.png,
060-5.bmp,5 (190 images)\Baxter051808 (81 images)\060-5.bmp,5,NA,NA,80 mm,8.0 MHz,0899_5.png,
062-5.bmp,5 (190 images)\Baxter051808 (81 images)\062-5.bmp,5,NA,NA,80 mm,8.0 MHz,0900_5.png,
063-5.bmp,5 (190 images)\Baxter051808 (81 images)\063-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0901_5.png,
064-5.bmp,5 (190 images)\Baxter051808 (81 images)\064-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0902_5.png,
065-5.bmp,5 (190 images)\Baxter051808 (81 images)\065-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0903_5.png,
066-5.bmp,5 (190 images)\Baxter051808 (81 images)\066-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0904_5.png,
071-5.bmp,5 (190 images)\Baxter051808 (81 images)\071-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0905_5.png,
072-5.bmp,5 (190 images)\Baxter051808 (81 images)\072-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0906_5.png,
077-5.bmp,5 (190 images)\Baxter051808 (81 images)\077-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0907_5.png,
078-5.bmp,5 (190 images)\Baxter051808 (81 images)\078-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0908_5.png,
079-5.bmp,5 (190 images)\Baxter051808 (81 images)\079-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0909_5.png,
080-5.bmp,5 (190 images)\Baxter051808 (81 images)\080-5.bmp,5,NA,NA,80 mm,8.0 MHz,0910_5.png,
082-5.bmp,5 (190 images)\Baxter051808 (81 images)\082-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0911_5.png,
083-5.bmp,5 (190 images)\Baxter051808 (81 images)\083-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0912_5.png,
084-5.bmp,5 (190 images)\Baxter051808 (81 images)\084-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0913_5.png,
085-5.bmp,5 (190 images)\Baxter051808 (81 images)\085-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0914_5.png,
086-5.bmp,5 (190 images)\Baxter051808 (81 images)\086-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0915_5.png,
088-5.bmp,5 (190 images)\Baxter051808 (81 images)\088-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0916_5.png,
089-5.bmp,5 (190 images)\Baxter051808 (81 images)\089-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0917_5.png,
090-5.bmp,5 (190 images)\Baxter051808 (81 images)\090-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0918_5.png,
091-5.bmp,5 (190 images)\Baxter051808 (81 images)\091-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0919_5.png,
092-5.bmp,5 (190 images)\Baxter051808 (81 images)\092-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0920_5.png,
094-5.bmp,5 (190 images)\Baxter051808 (81 images)\094-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0921_5.png,
098-5.bmp,5 (190 images)\Baxter051808 (81 images)\098-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0922_5.png,
099-5.bmp,5 (190 images)\Baxter051808 (81 images)\099-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0923_5.png,
100-5.bmp,5 (190 images)\Baxter051808 (81 images)\100-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0924_5.png,
104-5.bmp,5 (190 images)\Baxter051808 (81 images)\104-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0925_5.png,
105-5.bmp,5 (190 images)\Baxter051808 (81 images)\105-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0926_5.png,
106-5.bmp,5 (190 images)\Baxter051808 (81 images)\106-5.bmp,5,NA,NA,80 mm,8.0 MHz,0927_5.png,
108-5.bmp,5 (190 images)\Baxter051808 (81 images)\108-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0928_5.png,
110-5.bmp,5 (190 images)\Baxter051808 (81 images)\110-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0929_5.png,
111-5.bmp,5 (190 images)\Baxter051808 (81 images)\111-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0930_5.png,
112-5.bmp,5 (190 images)\Baxter051808 (81 images)\112-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0931_5.png,
113-5.bmp,5 (190 images)\Baxter051808 (81 images)\113-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0932_5.png,
115-5.bmp,5 (190 images)\Baxter051808 (81 images)\115-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0933_5.png,
116-5.bmp,5 (190 images)\Baxter051808 (81 images)\116-5.bmp,5,NA,06-18-08,80 mm,8.0 MHz,0934_5.png,
001-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\001-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0935_5.png,
004-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\004-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0936_5.png,
006-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\006-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0937_5.png,
010-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\010-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0938_5.png,
016-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\016-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0939_5.png,
022-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\022-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0940_5.png,
026-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\026-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0941_5.png,
028-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\028-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0942_5.png,
029-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\029-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0943_5.png,
043-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\043-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0944_5.png,
046-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\046-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0945_5.png,
051-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\051-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0946_5.png,
052-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\052-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0947_5.png,
055-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\055-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0948_5.png,
057-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\057-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0949_5.png,
059-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\059-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0950_5.png,
060-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\060-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0951_5.png,
062-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\062-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0952_5.png,
070-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\070-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0953_5.png,
071-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\071-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0954_5.png,
072-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\072-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0955_5.png,
077-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\077-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0956_5.png,
078-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\078-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0957_5.png,
079-5.bmp,5 (190 images)\BaxterControlPond2008 (24 images)\079-5.bmp,5,BaxterControlPond2008,05-16-08,80 mm,8.0 MHz,0958_5.png,
012.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\012.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0959_5.png,
014.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\014.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0960_5.png,
019.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\019.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0961_5.png,
022.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\022.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0962_5.png,
023.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\023.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0963_5.png,
030.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\030.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0964_5.png,
032.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\032.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0965_5.png,
036.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\036.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0966_5.png,
038.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\038.bmp,5,BaxterPond41,NA,80 mm,8.0 MHz,0967_5.png,
039.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\039.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0968_5.png,
041.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\041.bmp,5,BaxterPond41,NA,80 mm,8.0 MHz,0969_5.png,
047.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\047.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0970_5.png,
048.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\048.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0971_5.png,
050.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\050.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0972_5.png,
057.bmp,5 (190 images)\BaxterPond41 2008 (38 images)\057.bmp,5,BaxterPond41,06-17-08,80 mm,8.0 MHz,0973_5.png,
